	AGENT	ITERATION	NO OF GHOSTS	RESULT	TIME
21	A2	22	61	False	0.0014288425445556
22	A2	23	61	False	0.0028390884399414
23	A2	24	61	False	0.0018460750579833
0	A2	1	62	True	80.30494022369385
1	A2	2	62	False	7.611420154571533
2	A2	3	62	False	69.08467507362366
3	A2	4	62	False	5.849602699279785
4	A2	5	62	False	91.9625039100647
5	A2	6	62	False	22.11014413833618
6	A2	7	62	False	52.59773063659668
7	A2	8	62	False	319.66248965263367
8	A2	9	62	False	35.63621497154236
9	A2	10	62	False	25.8657329082489
10	A2	11	62	False	28.526371002197266
11	A2	12	62	False	15.718806028366089
12	A2	13	62	False	0.7961649894714355
13	A2	14	62	False	2.9138200283050537
14	A2	15	62	False	1.3286099433898926
15	A2	16	62	False	11.482633113861084
16	A2	17	62	False	1.6952900886535645
17	A2	18	62	False	3.553040742874145
18	A2	19	62	False	11.050617694854736
19	A2	20	62	True	9.446731805801392
20	A2	21	62	False	1.100830078125
21	A2	22	62	False	1.1255297660827637
22	A2	23	62	False	1.3279352188110352
23	A2	24	62	False	0.668766975402832
0	A2	1	63	False	17.59496307373047
1	A2	2	63	False	39.137738943099976
2	A2	3	63	False	15.539437055587769
3	A2	4	63	True	47.23344802856445
4	A2	5	63	False	40.36611294746399
5	A2	6	63	False	3.870819091796875
6	A2	7	63	False	2.4462170600891118
7	A2	8	63	False	14.442039966583252
8	A2	9	63	False	4.6940598487854
9	A2	10	63	False	56.91861414909363
10	A2	11	63	False	5.989758253097534
11	A2	12	63	False	10.335433959960938
12	A2	13	63	False	23.600027799606323
13	A2	14	63	False	31.443597078323364
14	A2	15	63	False	343.0776116847992
15	A2	16	63	True	73.96231722831726
16	A2	17	63	False	4.35846209526062
17	A2	18	63	False	2.667649984359741
18	A2	19	63	False	32.01704001426697
19	A2	20	63	False	0.465562105178833
20	A2	21	63	False	0.0117590427398681
21	A2	22	63	False	0.0120699405670166
22	A2	23	63	False	0.061018943786621
23	A2	24	63	False	0.001904010772705
0	A2	1	64	False	43.839219093322754
1	A2	2	64	False	11.898960828781128
2	A2	3	64	False	34.118911027908325
3	A2	4	64	False	16.951587200164795
4	A2	5	64	False	12.97926902770996
5	A2	6	64	False	45.73098707199097
6	A2	7	64	False	21.94629979133606
7	A2	8	64	False	8.710658073425293
8	A2	9	64	False	2.509060859680176
9	A2	10	64	False	54.83339977264404
10	A2	11	64	False	0.0018081665039062
11	A2	12	64	False	0.1920299530029297
12	A2	13	64	False	0.0047969818115234
13	A2	14	64	False	0.0042908191680908
14	A2	15	64	False	0.0023181438446044
15	A2	16	64	False	0.0100908279418945
16	A2	17	64	False	0.0029098987579345
17	A2	18	64	False	0.0014491081237792
18	A2	19	64	False	0.0020081996917724
19	A2	20	64	False	0.0019969940185546
20	A2	21	64	False	0.0332400798797607
21	A2	22	64	False	0.0108051300048828
22	A2	23	64	False	0.0486598014831543
23	A2	24	64	False	0.053272008895874
0	A2	1	65	True	56.448941230773926
1	A2	2	65	True	43.29266691207886
2	A2	3	65	False	16.641005754470825
3	A2	4	65	True	48.82559585571289
4	A2	5	65	False	8.431512832641602
5	A2	6	65	False	24.446792125701904
6	A2	7	65	False	12.960762977600098
7	A2	8	65	False	46.9109411239624
8	A2	9	65	True	58.20555400848389
9	A2	10	65	False	9.346747875213625
10	A2	11	65	False	317.3259611129761
11	A2	12	65	False	24.233439922332764
12	A2	13	65	False	21.66008496284485
13	A2	14	65	False	1.145524024963379
14	A2	15	65	False	10.88094425201416
15	A2	16	65	False	0.0388019084930419
16	A2	17	65	False	13.454007148742676
17	A2	18	65	True	27.066338777542114
18	A2	19	65	False	6.0529069900512695
19	A2	20	65	False	15.54276204109192
20	A2	21	65	True	17.29684281349182
21	A2	22	65	False	3.205392837524414
22	A2	23	65	False	3.855311155319214
23	A2	24	65	False	2.095741033554077
0	A2	1	66	False	30.910686016082764
1	A2	2	66	False	25.177109003067017
2	A2	3	66	False	15.823044776916504
3	A2	4	66	False	23.39651989936829
4	A2	5	66	False	20.57450079917908
5	A2	6	66	False	40.244460105896
6	A2	7	66	False	31.010364055633545
7	A2	8	66	False	31.59769296646118
8	A2	9	66	False	49.07203388214111
9	A2	10	66	True	56.44356894493103
10	A2	11	66	False	16.48466420173645
11	A2	12	66	False	313.8105218410492
12	A2	13	66	False	23.043853998184204
13	A2	14	66	False	26.09966492652893
14	A2	15	66	False	0.9510290622711182
15	A2	16	66	False	31.460567712783813
16	A2	17	66	False	19.442827701568604
17	A2	18	66	False	12.341901063919067
18	A2	19	66	False	2.372337818145752
19	A2	20	66	False	2.793168783187866
20	A2	21	66	False	4.40630316734314
21	A2	22	66	False	2.740262985229492
22	A2	23	66	False	2.433724880218506
23	A2	24	66	False	3.846837043762207
0	A2	1	67	False	4.066969633102417
1	A2	2	67	False	38.07146096229553
2	A2	3	67	False	25.31591010093689
3	A2	4	67	False	7.647407054901123
4	A2	5	67	False	13.112298965454102
5	A2	6	67	False	8.16588282585144
6	A2	7	67	False	8.599032163619995
7	A2	8	67	False	42.48418188095093
8	A2	9	67	False	34.30814790725708
9	A2	10	67	False	3.364820003509521
10	A2	11	67	True	64.99436593055725
11	A2	12	67	False	10.100974082946776
12	A2	13	67	True	52.21086573600769
13	A2	14	67	False	332.766028881073
14	A2	15	67	False	8.613942623138428
15	A2	16	67	False	5.211979866027832
16	A2	17	67	False	12.195909261703491
17	A2	18	67	False	5.775317668914795
18	A2	19	67	False	4.030450344085693
19	A2	20	67	False	10.86896514892578
20	A2	21	67	True	28.38997292518616
21	A2	22	67	True	29.105218172073364
22	A2	23	67	False	15.81069803237915
23	A2	24	67	False	4.132799863815308
0	A2	1	68	False	74.34055399894714
1	A2	2	68	False	107.83809471130373
2	A2	3	68	False	25.82911705970764
3	A2	4	68	False	46.14844608306885
4	A2	5	68	False	38.30682516098023
5	A2	6	68	False	5.519178152084351
6	A2	7	68	False	12.394127130508425
7	A2	8	68	False	323.2459270954132
8	A2	9	68	False	6.230321884155273
9	A2	10	68	False	10.982335090637209
10	A2	11	68	False	31.977242708206177
11	A2	12	68	False	19.62153005599976
12	A2	13	68	False	16.02833580970764
13	A2	14	68	True	22.17314100265503
14	A2	15	68	False	13.281920909881592
15	A2	16	68	False	3.991239309310913
16	A2	17	68	False	12.212006092071531
17	A2	18	68	False	2.296720027923584
18	A2	19	68	False	6.559944152832031
19	A2	20	68	False	6.011389255523682
20	A2	21	68	False	3.2290709018707275
21	A2	22	68	False	1.138560771942139
22	A2	23	68	False	0.8416330814361572
23	A2	24	68	False	0.5374698638916016
0	A2	1	69	False	33.55608415603638
1	A2	2	69	False	48.16789102554321
2	A2	3	69	False	25.53880906105041
3	A2	4	69	False	52.93650984764099
4	A2	5	69	False	10.973638772964478
5	A2	6	69	True	72.63813877105713
6	A2	7	69	False	18.745952129364014
7	A2	8	69	False	10.10811996459961
8	A2	9	69	False	18.10128402709961
9	A2	10	69	False	36.516549825668335
10	A2	11	69	False	311.35124683380127
11	A2	12	69	False	14.714811086654665
12	A2	13	69	False	21.24793791770935
13	A2	14	69	False	5.305206060409546
14	A2	15	69	False	28.550721168518063
15	A2	16	69	False	15.194714069366457
16	A2	17	69	False	22.959410905838013
17	A2	18	69	False	3.553147077560425
18	A2	19	69	True	17.834120273590088
19	A2	20	69	False	8.612562894821167
20	A2	21	69	False	5.48122501373291
21	A2	22	69	False	2.634891986846924
22	A2	23	69	False	1.2981460094451904
23	A2	24	69	True	5.153391122817993
0	A2	1	70	False	23.493833303451535
1	A2	2	70	False	10.284665822982788
2	A2	3	70	False	0.0131587982177734
3	A2	4	70	False	0.0012071132659912
4	A2	5	70	False	0.0015931129455566
5	A2	6	70	False	0.0010039806365966
6	A2	7	70	False	0.0007658004760742
7	A2	8	70	False	0.0016300678253173
8	A2	9	70	False	0.0007581710815429
9	A2	10	70	False	0.0011858940124511
10	A2	11	70	False	0.0013380050659179
11	A2	12	70	False	0.0014340877532958
12	A2	13	70	False	0.0016469955444335
13	A2	14	70	False	0.0007002353668212
14	A2	15	70	False	0.0023438930511474
15	A2	16	70	False	0.0014216899871826
16	A2	17	70	False	0.0008599758148193
17	A2	18	70	False	0.0013759136199951
18	A2	19	70	False	0.0015361309051513
19	A2	20	70	False	0.0009310245513916
20	A2	21	70	False	0.000849962234497
21	A2	22	70	False	0.0012900829315185
22	A2	23	70	False	0.001086950302124
23	A2	24	70	False	0.0007140636444091
0	A2	1	71	False	15.233088970184326
1	A2	2	71	False	3.0227267742156982
2	A2	3	71	False	5.555881977081299
3	A2	4	71	False	6.853219985961914
4	A2	5	71	False	19.13486409187317
5	A2	6	71	False	9.392432689666748
6	A2	7	71	False	46.02736210823059
7	A2	8	71	False	12.061763048171995
8	A2	9	71	False	53.742331981658936
9	A2	10	71	False	44.64196085929871
10	A2	11	71	False	6.476927995681763
11	A2	12	71	False	49.78939628601074
12	A2	13	71	False	5.196043968200684
13	A2	14	71	False	5.212695121765137
14	A2	15	71	True	351.8625400066376
15	A2	16	71	False	28.8089439868927
16	A2	17	71	False	31.165482997894287
17	A2	18	71	True	26.705092906951904
18	A2	19	71	False	15.976434230804443
19	A2	20	71	False	7.921284198760986
20	A2	21	71	False	11.433764934539797
21	A2	22	71	False	8.46231484413147
22	A2	23	71	False	10.72811794281006
23	A2	24	71	False	3.18392276763916
0	A2	1	72	False	13.072083234786987
1	A2	2	72	False	18.39643812179565
2	A2	3	72	False	14.49409294128418
3	A2	4	72	True	56.19560074806213
4	A2	5	72	False	16.617579698562622
5	A2	6	72	False	33.092768907547
6	A2	7	72	False	16.774198055267334
7	A2	8	72	False	28.891976833343502
8	A2	9	72	False	38.69557094573975
9	A2	10	72	False	63.051567792892456
10	A2	11	72	False	9.559843063354492
11	A2	12	72	False	10.140406131744385
12	A2	13	72	False	333.2763001918793
13	A2	14	72	False	14.860028982162476
14	A2	15	72	False	5.301199674606323
15	A2	16	72	False	10.350918292999268
16	A2	17	72	False	21.137113094329838
17	A2	18	72	False	4.888328075408936
18	A2	19	72	True	25.04149794578552
19	A2	20	72	False	15.92847180366516
20	A2	21	72	False	1.7035748958587646
21	A2	22	72	False	5.587695837020874
22	A2	23	72	False	14.989084959030151
23	A2	24	72	True	8.409447193145752
0	A2	1	73	False	10.295472860336304
1	A2	2	73	False	3.089754104614258
2	A2	3	73	False	2.1080000400543213
3	A2	4	73	True	61.74834299087525
4	A2	5	73	True	64.77519178390503
5	A2	6	73	True	74.96191310882568
6	A2	7	73	False	31.578004837036133
7	A2	8	73	False	26.026824951171875
8	A2	9	73	False	1.7752888202667236
9	A2	10	73	False	5.441343069076538
10	A2	11	73	False	12.845989227294922
11	A2	12	73	False	6.34255576133728
12	A2	13	73	False	331.28920125961304
13	A2	14	73	False	7.505275011062622
14	A2	15	73	False	0.3787219524383545
15	A2	16	73	False	6.503353118896484
16	A2	17	73	False	33.140562772750854
17	A2	18	73	False	0.0586638450622558
18	A2	19	73	True	55.21994590759277
19	A2	20	73	False	9.153441905975342
20	A2	21	73	False	18.475404024124146
21	A2	22	73	False	3.0538387298583984
22	A2	23	73	False	3.102975845336914
23	A2	24	73	False	4.402432918548584
0	A2	1	74	True	66.29997420310974
1	A2	2	74	False	72.1108820438385
2	A2	3	74	False	39.02769923210144
3	A2	4	74	False	7.10273289680481
4	A2	5	74	False	6.977591037750244
5	A2	6	74	False	58.66118502616882
6	A2	7	74	False	3.2615578174591064
7	A2	8	74	False	9.671587944030762
8	A2	9	74	False	6.2602269649505615
9	A2	10	74	True	358.0461299419403
10	A2	11	74	False	27.57420516014099
11	A2	12	74	False	26.659645795822144
12	A2	13	74	False	4.92733907699585
13	A2	14	74	False	13.26349711418152
14	A2	15	74	True	28.75279211997986
15	A2	16	74	False	13.68040919303894
16	A2	17	74	False	13.332147121429443
17	A2	18	74	False	5.562696933746338
18	A2	19	74	False	3.3315792083740234
19	A2	20	74	False	5.150813817977905
20	A2	21	74	False	1.209282159805298
21	A2	22	74	False	5.845710039138794
22	A2	23	74	False	0.8649981021881104
23	A2	24	74	False	0.4713051319122314
0	A2	1	75	False	15.189082145690918
1	A2	2	75	False	33.065069913864136
2	A2	3	75	False	24.10243010520935
3	A2	4	75	False	3.942157745361328
4	A2	5	75	True	53.2076301574707
5	A2	6	75	True	73.07424783706665
6	A2	7	75	False	15.77643609046936
7	A2	8	75	False	37.1767737865448
8	A2	9	75	False	14.619508981704712
9	A2	10	75	False	14.918529987335203
10	A2	11	75	False	1.0693843364715576
11	A2	12	75	False	26.730562925338745
12	A2	13	75	False	2.470872640609741
13	A2	14	75	False	313.6147329807281
14	A2	15	75	False	0.5860188007354736
15	A2	16	75	False	2.529195070266724
16	A2	17	75	False	25.36147809028625
17	A2	18	75	False	14.885359048843384
18	A2	19	75	False	15.281651973724363
19	A2	20	75	False	10.580925941467283
20	A2	21	75	False	11.853997230529783
21	A2	22	75	False	3.954183340072632
22	A2	23	75	False	17.118247985839844
23	A2	24	75	True	24.175665140151978
0	A2	1	76	False	32.547208070755005
1	A2	2	76	False	7.753412961959839
2	A2	3	76	False	43.02178716659546
3	A2	4	76	True	50.81882429122925
4	A2	5	76	False	16.45541787147522
5	A2	6	76	False	59.289644956588745
6	A2	7	76	False	38.6234769821167
7	A2	8	76	False	18.301482915878296
8	A2	9	76	False	17.06235694885254
9	A2	10	76	False	339.9772992134094
10	A2	11	76	False	14.840433835983276
11	A2	12	76	False	23.73895788192749
12	A2	13	76	False	43.93675112724304
13	A2	14	76	False	10.54047179222107
14	A2	15	76	False	17.842384815216064
15	A2	16	76	False	7.9885101318359375
16	A2	17	76	False	3.996010065078736
17	A2	18	76	False	10.389675855636597
18	A2	19	76	False	11.301291942596436
19	A2	20	76	False	10.807892084121704
20	A2	21	76	False	2.931753396987915
21	A2	22	76	False	1.5962128639221191
22	A2	23	76	False	1.0927209854125977
23	A2	24	76	True	4.564456939697266
0	A2	1	77	True	75.64630818367004
1	A2	2	77	False	19.16221117973328
2	A2	3	77	True	62.70210599899292
3	A2	4	77	False	79.18933916091919
4	A2	5	77	False	16.92954993247986
5	A2	6	77	False	3.989957809448242
6	A2	7	77	False	34.09729599952698
7	A2	8	77	False	10.986286163330078
8	A2	9	77	False	342.846275806427
9	A2	10	77	False	10.87549901008606
10	A2	11	77	False	36.734392166137695
11	A2	12	77	False	16.83798098564148
12	A2	13	77	False	9.157278060913086
13	A2	14	77	False	1.9252705574035645
14	A2	15	77	False	6.746953964233398
15	A2	16	77	False	5.035830020904541
16	A2	17	77	False	9.42442512512207
17	A2	18	77	False	2.521427869796753
18	A2	19	77	False	2.9089949131011963
19	A2	20	77	False	3.4370269775390625
20	A2	21	77	False	4.28657603263855
21	A2	22	77	False	4.241377115249634
22	A2	23	77	False	4.19607400894165
23	A2	24	77	False	2.282515048980713
0	A2	1	78	False	33.23281383514404
1	A2	2	78	False	21.54566717147827
2	A2	3	78	False	7.889235973358154
3	A2	4	78	False	8.036879062652588
4	A2	5	78	False	3.5339038372039795
5	A2	6	78	False	12.910911798477173
6	A2	7	78	False	6.1670098304748535
7	A2	8	78	False	31.96377205848694
8	A2	9	78	False	49.20845580101013
9	A2	10	78	False	1.6728129386901855
10	A2	11	78	False	0.0480961799621582
11	A2	12	78	False	0.0229339599609375
12	A2	13	78	False	0.0076901912689208
13	A2	14	78	False	0.068721055984497
14	A2	15	78	False	0.0012481212615966
15	A2	16	78	False	0.0084271430969238
16	A2	17	78	False	0.1352570056915283
17	A2	18	78	False	0.128307819366455
18	A2	19	78	False	0.0155591964721679
19	A2	20	78	False	0.004969835281372
20	A2	21	78	False	0.0100371837615966
21	A2	22	78	False	0.0179810523986816
22	A2	23	78	False	0.2956089973449707
23	A2	24	78	False	0.0484993457794189
0	A2	1	79	False	22.38396906852722
1	A2	2	79	False	25.33905792236328
2	A2	3	79	False	5.429757833480835
3	A2	4	79	False	11.971513032913208
4	A2	5	79	False	14.460697174072266
5	A2	6	79	False	4.544677019119263
6	A2	7	79	False	25.33329725265503
7	A2	8	79	False	25.063599109649655
8	A2	9	79	False	26.7534339427948
9	A2	10	79	False	33.81884860992432
10	A2	11	79	False	3.856487989425659
11	A2	12	79	False	15.185630798339844
12	A2	13	79	False	25.42543315887451
13	A2	14	79	False	6.3236119747161865
14	A2	15	79	False	42.87095808982849
15	A2	16	79	False	15.074182987213137
16	A2	17	79	False	316.3507351875305
17	A2	18	79	False	1.0773561000823977
18	A2	19	79	False	6.29054594039917
19	A2	20	79	False	22.89195203781128
20	A2	21	79	False	2.866040706634521
21	A2	22	79	False	17.79348611831665
22	A2	23	79	False	4.677716016769409
23	A2	24	79	False	1.669187068939209
0	A2	1	80	False	70.42142391204834
1	A2	2	80	False	7.047337770462036
2	A2	3	80	False	42.20903897285461
3	A2	4	80	False	33.53120684623718
4	A2	5	80	False	7.349000930786133
5	A2	6	80	False	10.992151975631714
6	A2	7	80	False	25.81130599975586
7	A2	8	80	False	42.00183296203613
8	A2	9	80	False	29.48085236549377
9	A2	10	80	False	18.772993087768555
10	A2	11	80	False	16.25389289855957
11	A2	12	80	False	7.798304080963135
12	A2	13	80	False	336.3826539516449
13	A2	14	80	False	1.2915399074554443
14	A2	15	80	False	21.9951171875
15	A2	16	80	False	1.11541485786438
16	A2	17	80	False	22.42217183113098
17	A2	18	80	False	24.14512705802917
18	A2	19	80	False	2.023473024368286
19	A2	20	80	False	15.939101934432983
20	A2	21	80	False	1.1422829627990725
21	A2	22	80	False	0.9206752777099608
22	A2	23	80	False	13.085314750671388
23	A2	24	80	False	0.4946110248565674
0	A2	1	81	False	20.2623143196106
1	A2	2	81	False	42.00132298469544
2	A2	3	81	False	40.92351269721985
3	A2	4	81	False	22.848949193954468
4	A2	5	81	False	57.5337028503418
5	A2	6	81	False	57.49828696250916
6	A2	7	81	False	27.184904098510746
7	A2	8	81	False	48.472487926483154
8	A2	9	81	False	313.43803191185
9	A2	10	81	False	43.20546078681946
10	A2	11	81	False	0.049037218093872
11	A2	12	81	False	0.0009794235229492
12	A2	13	81	False	0.0008130073547363
13	A2	14	81	False	0.0048890113830566
14	A2	15	81	False	0.0051281452178955
15	A2	16	81	False	0.0010151863098144
16	A2	17	81	False	0.0007591247558593
17	A2	18	81	False	0.004983901977539
18	A2	19	81	False	0.0006999969482421
19	A2	20	81	False	0.0008461475372314
20	A2	21	81	False	0.0016491413116455
21	A2	22	81	False	0.2589099407196045
22	A2	23	81	False	0.059960126876831
23	A2	24	81	False	0.014916181564331
0	A2	1	82	False	14.420827865600586
1	A2	2	82	False	1.7199819087982178
2	A2	3	82	False	24.248679876327515
3	A2	4	82	False	0.0018320083618164
4	A2	5	82	False	0.0010969638824462
5	A2	6	82	False	0.0008351802825927
6	A2	7	82	False	0.0010168552398681
7	A2	8	82	False	0.0010602474212646
8	A2	9	82	False	0.0098810195922851
9	A2	10	82	False	0.0009369850158691
10	A2	11	82	False	0.0009160041809082
11	A2	12	82	False	0.0008730888366699
12	A2	13	82	False	0.0013403892517089
13	A2	14	82	False	0.0007798671722412
14	A2	15	82	False	0.0007712841033935
15	A2	16	82	False	0.0007450580596923
16	A2	17	82	False	0.0009369850158691
17	A2	18	82	False	0.000687837600708
18	A2	19	82	False	0.0007801055908203
19	A2	20	82	False	0.0007731914520263
20	A2	21	82	False	0.0008351802825927
21	A2	22	82	False	0.000845193862915
22	A2	23	82	False	0.0007522106170654
23	A2	24	82	False	0.0014328956604003
0	A2	1	83	False	4.850452184677124
1	A2	2	83	False	39.21623611450195
2	A2	3	83	False	11.597518920898438
3	A2	4	83	False	7.477938890457153
4	A2	5	83	False	26.768929958343502
5	A2	6	83	False	32.84572696685791
6	A2	7	83	False	32.180016040802
7	A2	8	83	False	64.89048290252686
8	A2	9	83	False	28.01117300987244
9	A2	10	83	False	8.537585020065308
10	A2	11	83	False	25.45681214332581
11	A2	12	83	False	334.6777698993683
12	A2	13	83	False	4.5182929039001465
13	A2	14	83	False	16.94216299057007
14	A2	15	83	False	33.77208924293518
15	A2	16	83	True	46.07827138900757
16	A2	17	83	True	26.66989803314209
17	A2	18	83	False	18.37256407737732
18	A2	19	83	False	1.1095268726348877
19	A2	20	83	False	11.219980001449583
20	A2	21	83	True	7.069263935089111
21	A2	22	83	False	1.862699031829834
22	A2	23	83	True	3.9056901931762695
23	A2	24	83	False	0.7346386909484863
0	A2	1	84	False	28.821021795272827
1	A2	2	84	False	51.95474290847778
2	A2	3	84	False	1.1663401126861572
3	A2	4	84	False	10.03933811187744
4	A2	5	84	False	55.26531505584717
5	A2	6	84	False	0.9938480854034424
6	A2	7	84	False	45.57594585418701
7	A2	8	84	False	53.21422696113586
8	A2	9	84	False	1.851712942123413
9	A2	10	84	False	2.272778987884521
10	A2	11	84	True	63.84711718559265
11	A2	12	84	False	323.000403881073
12	A2	13	84	False	16.578868865966797
13	A2	14	84	False	30.518210887908936
14	A2	15	84	False	21.2697069644928
15	A2	16	84	False	9.81909203529358
16	A2	17	84	False	4.124691009521484
17	A2	18	84	False	10.820960760116575
18	A2	19	84	True	25.71784400939941
19	A2	20	84	False	6.936155080795288
20	A2	21	84	False	6.833106756210327
21	A2	22	84	False	4.359464168548584
22	A2	23	84	False	2.9062042236328125
23	A2	24	84	False	0.882509708404541
0	A2	1	85	False	10.676406145095823
1	A2	2	85	False	6.812911033630371
2	A2	3	85	False	83.50769090652466
3	A2	4	85	False	38.02965784072876
4	A2	5	85	False	1.5081710815429688
5	A2	6	85	False	22.962421894073486
6	A2	7	85	False	5.655822038650513
7	A2	8	85	False	7.9858622550964355
8	A2	9	85	False	26.51058602333069
9	A2	10	85	False	36.96772384643555
10	A2	11	85	True	72.92903900146484
11	A2	12	85	False	312.5550751686096
12	A2	13	85	False	26.4267692565918
13	A2	14	85	False	17.534174919128418
14	A2	15	85	False	10.817291021347046
15	A2	16	85	False	21.037997007369995
16	A2	17	85	False	22.60537815093994
17	A2	18	85	False	11.351760149002075
18	A2	19	85	False	16.562204837799072
19	A2	20	85	False	8.72143006324768
20	A2	21	85	False	11.386898040771484
21	A2	22	85	False	6.795306921005249
22	A2	23	85	True	6.891006946563721
23	A2	24	85	False	1.5912723541259766
0	A2	1	86	False	9.69032907485962
1	A2	2	86	False	48.66807723045349
2	A2	3	86	False	44.14389801025391
3	A2	4	86	False	40.77955484390259
4	A2	5	86	False	49.46717786788941
5	A2	6	86	False	2.382397174835205
6	A2	7	86	False	0.6976621150970459
7	A2	8	86	False	22.00447010993957
8	A2	9	86	False	4.446978092193604
9	A2	10	86	True	72.43566489219666
10	A2	11	86	False	24.84794330596924
11	A2	12	86	False	336.5156500339508
12	A2	13	86	False	19.02115273475647
13	A2	14	86	True	43.13667106628418
14	A2	15	86	True	26.08674383163452
15	A2	16	86	False	11.677772998809814
16	A2	17	86	False	1.89090633392334
17	A2	18	86	False	17.071295022964478
18	A2	19	86	False	2.0425539016723637
19	A2	20	86	False	1.1102356910705566
20	A2	21	86	False	1.0709710121154783
21	A2	22	86	False	5.072889089584351
22	A2	23	86	True	6.789467096328735
23	A2	24	86	False	0.3782999515533447
0	A2	1	87	False	32.15600776672363
1	A2	2	87	False	8.048131942749023
2	A2	3	87	True	57.16304087638855
3	A2	4	87	False	42.22480583190918
4	A2	5	87	False	17.13974618911743
5	A2	6	87	False	15.14877700805664
6	A2	7	87	False	47.32657790184021
7	A2	8	87	False	31.599398851394653
8	A2	9	87	False	16.372045278549194
9	A2	10	87	False	40.58093786239624
10	A2	11	87	False	4.019116640090942
11	A2	12	87	False	302.06011509895325
12	A2	13	87	False	8.397470951080322
13	A2	14	87	True	53.29752802848816
14	A2	15	87	False	3.176787853240967
15	A2	16	87	False	8.953654050827026
16	A2	17	87	False	19.209767818450928
17	A2	18	87	False	8.039104700088501
18	A2	19	87	True	30.572375774383545
19	A2	20	87	False	12.07273817062378
20	A2	21	87	False	7.897377014160156
21	A2	22	87	False	3.199441909790039
22	A2	23	87	False	2.600203037261963
23	A2	24	87	False	5.750812768936157
0	A2	1	88	False	19.724348068237305
1	A2	2	88	False	31.027718782424927
2	A2	3	88	True	68.16680192947388
3	A2	4	88	False	40.85223031044006
4	A2	5	88	False	34.995399951934814
5	A2	6	88	False	35.1769540309906
6	A2	7	88	False	16.77599263191223
7	A2	8	88	False	21.45796084403992
8	A2	9	88	False	29.634445190429688
9	A2	10	88	False	318.04553294181824
10	A2	11	88	False	21.39451694488525
11	A2	12	88	False	39.95371317863464
12	A2	13	88	True	37.93642497062683
13	A2	14	88	False	12.903471946716309
14	A2	15	88	False	14.650025844573976
15	A2	16	88	False	4.822755098342896
16	A2	17	88	False	16.418018102645874
17	A2	18	88	False	2.7371630668640137
18	A2	19	88	False	1.4557099342346191
19	A2	20	88	False	0.9895799160003662
20	A2	21	88	False	4.301519155502319
21	A2	22	88	False	3.199370861053467
22	A2	23	88	False	3.689208984375
23	A2	24	88	False	3.154296875
0	A2	1	89	False	1.0448310375213623
1	A2	2	89	False	0.0008420944213867
2	A2	3	89	False	0.0113320350646972
3	A2	4	89	False	0.0176320075988769
4	A2	5	89	False	0.0016300678253173
5	A2	6	89	False	0.0215761661529541
6	A2	7	89	False	0.0028388500213623
7	A2	8	89	False	0.0108940601348876
8	A2	9	89	False	0.337332010269165
9	A2	10	89	False	0.1897590160369873
10	A2	11	89	False	0.0199568271636962
11	A2	12	89	False	0.0293707847595214
12	A2	13	89	False	0.0205729007720947
13	A2	14	89	False	0.020871877670288
14	A2	15	89	False	0.076841115951538
15	A2	16	89	False	0.047778844833374
16	A2	17	89	False	0.0018260478973388
17	A2	18	89	False	0.1761689186096191
18	A2	19	89	False	0.0231389999389648
19	A2	20	89	False	0.0231471061706542
20	A2	21	89	False	0.000756025314331
21	A2	22	89	False	0.0081520080566406
22	A2	23	89	False	0.0118219852447509
23	A2	24	89	False	0.002993106842041
0	A2	1	90	False	57.09111285209656
1	A2	2	90	False	8.808218240737915
2	A2	3	90	False	29.60143208503723
3	A2	4	90	False	32.6047739982605
4	A2	5	90	False	61.96812081336975
5	A2	6	90	False	80.43352913856506
6	A2	7	90	False	41.48335409164429
7	A2	8	90	False	337.4480493068695
8	A2	9	90	True	44.80000615119934
9	A2	10	90	False	39.81967997550965
10	A2	11	90	False	10.285682916641235
11	A2	12	90	False	7.020902156829834
12	A2	13	90	False	14.841368198394775
13	A2	14	90	False	1.4438378810882568
14	A2	15	90	False	1.2144358158111572
15	A2	16	90	False	2.3750159740448
16	A2	17	90	False	5.008627891540527
17	A2	18	90	False	2.811859130859375
18	A2	19	90	False	3.065790891647339
19	A2	20	90	False	1.6548638343811035
20	A2	21	90	False	2.113029956817627
21	A2	22	90	False	2.803987979888916
22	A2	23	90	False	1.4430949687957764
23	A2	24	90	False	0.3544099330902099
0	A2	1	91	False	40.00398111343384
1	A2	2	91	False	12.061487913131714
2	A2	3	91	False	9.229435920715332
3	A2	4	91	False	12.826294898986816
4	A2	5	91	False	39.944415807724
5	A2	6	91	False	17.718398094177246
6	A2	7	91	False	7.923038005828857
7	A2	8	91	False	7.146372079849243
8	A2	9	91	False	62.994470834732056
9	A2	10	91	False	5.0588319301605225
10	A2	11	91	False	9.448256969451904
11	A2	12	91	False	4.546344041824341
12	A2	13	91	False	31.85596704483032
13	A2	14	91	False	20.031208992004395
14	A2	15	91	False	13.178011894226074
15	A2	16	91	False	329.43161702156067
16	A2	17	91	False	10.693443775177002
17	A2	18	91	False	43.81034302711487
18	A2	19	91	False	14.63684892654419
19	A2	20	91	False	15.426492929458618
20	A2	21	91	False	14.49703884124756
21	A2	22	91	False	3.5444469451904297
22	A2	23	91	False	9.264544010162354
23	A2	24	91	False	5.427706956863403
0	A2	1	92	False	52.38906073570252
1	A2	2	92	False	11.27479600906372
2	A2	3	92	False	48.20309591293335
3	A2	4	92	False	24.97768211364746
